365.0,730.0,1095.0,1460.0,1825.0,cltsex_x,marryd_x,occpcode_x,marketbased,entry_age,churn,amtpaid,elapseddays,clntnum,premium,,net_profit,cltvscore,percentile,cltvband,client_name,cltsex_y,marryd_y,occpcode_y,latitude,longitude
0.9999957870935152,0.9999957870935152,0.9999957870935152,0.9999957870935152,0.9999957870935152,1,0,1,1,1,0,1,1580,50056658,22993.6,0.0,22993.6,88405.48487390541,46.2962962962963,medium value,Manav Aggarwal,M,S,    ,,
0.9961023944866176,0.9869643609115824,0.9186133394190312,0.9171643904701356,0.9171643904701356,1,0,0,1,1,0,1,849,50056743,90540.8,0.0,90540.8,330884.6494884575,79.34472934472934,high value,Drake Doctor,M, ,ACCT,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50056804,5600.0,0.0,5600.0,20517.836650032925,17.94871794871795,low value, 123 'XSS'   script'Hi'/script,M, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50057313,5333.44,0.0,5333.44,19428.483459838637,17.37891737891738,low value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50057329,32642.06,0.0,32642.06,123961.62376198299,57.692307692307686,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50057403,22993.6,0.0,22993.6,87320.59165792637,46.01139601139601,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50057852,19473.82,0.0,19473.82,73953.86038897604,39.743589743589745,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50057894,16840.98,0.0,16840.98,61347.779552685184,35.32763532763533,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50057913,3323.73,0.0,3323.73,12779.021658564978,12.678062678062679,low value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50057928,19844.05,100000.0,-80155.95,-291989.51310648525,1.7094017094017095,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50057984,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50059097,28134.4,0.0,28134.4,102487.08620561667,50.427350427350426,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50059118,28825.43,0.0,28825.43,102796.46995733908,50.85470085470085,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50059124,15566.09,0.0,15566.09,55511.36975365975,34.472934472934476,medium value,Rathan Name,M, ,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50059187,190166.26,0.0,190166.26,726181.8657935809,89.45868945868945,high value,nan anbu,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50059227,6658.37,0.0,6658.37,25285.853797464828,20.37037037037037,low value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50059407,127239.09,0.0,127239.09,485883.87749791873,84.1880341880342,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50059418,127239.09,0.0,127239.09,485883.87749791873,84.1880341880342,high value,Drake Doctor,M,M,    ,,
0.9909730021686922,0.9533653656077389,0.9419931682625264,0.9419931682625264,0.9419931682625264,1,3,0,1,1,0,1,1204,50059531,4928.0,0.0,4928.0,18109.118138113037,16.524216524216524,low value,Drake Doctor,M,M,    ,,
,,,,,1,3,0,0,1,1,1,119,50059573,9211.37,0.0,9211.37,,,high value,John RTA,M,M,    ,,
,,,,,1,3,0,0,1,1,1,119,50059713,18422.74,0.0,18422.74,,,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50059754,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50059924,7113.96,0.0,7113.96,25914.50437127889,20.7977207977208,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50059953,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50059966,759.36,0.0,759.36,2919.5746605915347,7.54985754985755,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50059980,6156.23,0.0,6156.23,22425.7163725405,18.51851851851852,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060009,84403.2,0.0,84403.2,307461.25861685,76.92307692307693,high value,Ansh TEN,M,M,    ,,
0.9851951144150147,0.9561740177137273,0.9561740177137273,0.9561740177137273,0.9561740177137273,1,4,0,1,1,0,1,1540,50060196,7551.44,0.0,7551.44,27957.033445320125,22.22222222222222,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060260,12312.46,0.0,12312.46,44851.432745081,31.908831908831907,medium value,Random 1,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060295,9435.37,0.0,9435.37,34370.86195447173,23.504273504273502,low value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060323,28134.4,0.0,28134.4,102487.08620561667,50.427350427350426,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50060336,127239.09,0.0,127239.09,485883.87749791873,84.1880341880342,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50060362,30934.4,0.0,30934.4,117476.60699424872,55.98290598290598,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060374,12912.56,0.0,12912.56,47037.45769787866,32.47863247863248,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50060547,59068.8,0.0,59068.8,224319.9222620086,71.36752136752136,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060592,30934.4,0.0,30934.4,112686.83602703552,54.27350427350427,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50060615,61868.8,0.0,61868.8,234953.21398849745,72.50712250712252,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50060644,150508.06,0.0,150508.06,574740.3552437337,86.8945868945869,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50060657,103727.92,0.0,103727.92,386748.712539606,80.91168091168092,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50060708,254478.18,0.0,254478.18,971767.7549958375,92.02279202279202,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50060754,28134.4,0.0,28134.4,102487.08620561667,50.427350427350426,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9978638542874294,0.9928407300853761,0.9545795782447868,1,0,0,1,1,0,2,119,50060818,313510.06,0.0,313510.06,1193599.7905230557,94.44444444444444,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50060900,45987.2,0.0,45987.2,174641.18331585274,66.0968660968661,high value,NINJA RUL,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50060911,79366.78,0.0,79366.78,301403.61611859285,76.49572649572649,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50060989,312578.4,0.0,312578.4,1193633.2224169117,94.58689458689459,high value,Ram TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50061046,31234.4,0.0,31234.4,118615.88825065824,56.41025641025641,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061059,19587.56,0.0,19587.56,71352.93271858255,38.46153846153847,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50061098,31234.4,0.0,31234.4,118615.88825065824,56.41025641025641,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50061127,313705.8,0.0,313705.8,1197938.3890405581,94.72934472934473,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061209,28134.4,0.0,28134.4,102487.08620561667,50.427350427350426,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061287,28134.4,0.0,28134.4,102487.08620561667,50.427350427350426,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061314,56268.8,0.0,56268.8,204974.17241123333,68.94586894586895,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50061404,61268.8,0.0,61268.8,232674.6514756784,72.07977207977207,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061458,10510.0,0.0,10510.0,38285.489508254344,26.06837606837607,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50061530,364091.19,0.0,364091.19,1357511.0633618515,95.72649572649573,high value,John RUL,M,M,    ,,
0.9669019355023675,0.9669019355023675,0.9669019355023675,0.9312864658818443,0.8565063309513056,1,3,0,0,1,0,1,10,50061557,1767.36,0.0,1767.36,6392.8644840906645,9.82905982905983,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061580,10510.0,0.0,10510.0,38285.489508254344,26.06837606837607,low value,John RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50061621,30934.4,0.0,30934.4,117476.60699424872,55.98290598290598,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50061633,148708.85,0.0,148708.85,554459.7470068366,85.8974358974359,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061648,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061656,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061657,11771.2,0.0,11771.2,42879.748249244876,29.914529914529915,low value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061660,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061661,11771.2,0.0,11771.2,42879.748249244876,29.914529914529915,low value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061706,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50061732,328094.39,0.0,328094.39,1252883.6413284186,95.15669515669516,high value,John RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50061772,105940.8,0.0,105940.8,394999.4177596147,81.62393162393163,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061808,11771.2,0.0,11771.2,42879.748249244876,29.914529914529915,low value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061809,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50061810,61868.8,0.0,61868.8,234953.21398849745,72.50712250712252,high value,John RUL,M,M,    ,,
1.0,1.0,0.9950834695000979,0.9835763227637971,0.8984026036673123,1,3,0,1,1,0,0,119,50061864,1063704.1,0.0,1063704.1,3999876.837636965,98.43304843304843,high value,NINJA RUL,M,M,    ,,
,,,,,1,3,0,0,1,1,1,119,50061876,23542.4,0.0,23542.4,,,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50061877,105940.8,0.0,105940.8,394999.4177596147,81.62393162393163,high value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061879,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061882,23542.4,0.0,23542.4,85759.49649848975,44.15954415954416,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50061884,30934.4,0.0,30934.4,117476.60699424872,55.98290598290598,medium value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061889,11771.2,0.0,11771.2,42879.748249244876,29.914529914529915,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061910,11771.2,0.0,11771.2,42879.748249244876,29.914529914529915,low value,John RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50061916,11771.2,0.0,11771.2,42879.748249244876,29.914529914529915,low value,John RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50061957,118137.6,0.0,118137.6,451128.306295637,83.1908831908832,high value,John RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50062123,149687.32,0.0,149687.32,571606.2214361307,86.75213675213675,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50062164,340268.58,0.0,340268.58,1299372.8345676693,95.2991452991453,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50062203,56268.8,0.0,56268.8,213686.63053551977,70.22792022792022,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50062216,475.95,0.0,475.95,1733.7753312515372,5.128205128205128,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50062222,228520.04,0.0,228520.04,852035.124771607,90.88319088319088,high value,Ram TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50062236,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50062249,21482.26,0.0,21482.26,78254.88485666909,41.73789173789174,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50062275,16840.98,0.0,16840.98,61347.779552685184,35.32763532763533,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50064311,52598.0,0.0,52598.0,192713.78073543424,68.09116809116809,high value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50064385,10224.92,0.0,10224.92,37247.00926572218,25.498575498575498,low value,John RTA,M,S,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50064939,32642.06,0.0,32642.06,123961.62376198299,57.692307692307686,medium value,John RTA,M,M,    ,,
0.9816518738866601,0.9816518738866601,0.9816518738866601,0.9816518738866601,0.9816518738866601,1,3,0,1,1,0,2,1580,50065392,152638.43,0.0,152638.43,576096.7939701455,87.03703703703704,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50066050,44110.86,0.0,44110.86,167515.5866736813,65.0997150997151,high value,Ansh TEN,M,M,    ,,
0.795549340387904,0.795549340387904,0.795549340387904,0.795549340387904,0.795549340387904,1,0,0,0,1,0,1,1580,50066907,5255.04,0.0,5255.04,16073.750178759408,15.0997150997151,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50066921,98123.08,0.0,98123.08,372632.6195505724,80.62678062678063,high value,Client Target2,M, ,    ,,
0.9170853728274094,0.9170853728274094,0.9170853728274094,0.9170853728274094,0.9170853728274094,1,3,0,0,1,0,2,1794,50067510,111991.4,0.0,111991.4,394883.0646031599,81.33903133903134,high value,NINJA RUL,M,M,    ,,
0.9999987592538201,0.9999890972591685,0.9999888847424884,0.9999888847424884,0.9999888847424884,1,4,1,0,1,0,2,1214,50067568,140284.39,0.0,140284.39,539361.0792063519,85.61253561253561,high value,jai singh,M,M,    ,,
0.9999974258997474,0.9999974258997474,0.9999974258997474,0.9999974258997474,0.9999974258997474,1,4,1,1,1,0,1,1580,50068031,29102.64,0.0,29102.64,111893.62329966744,54.131054131054135,medium value,Rivaldo Rivaldo,M,S,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50068121,47093.76,0.0,47093.76,171551.632196408,65.52706552706553,high value,Rivaldo Rivaldo,M,S,ACCT,,
1.0,0.9999995323912882,0.9999984288587971,0.9999898353755948,0.9999896463608433,0,4,1,0,1,0,1,484,50068223,3596.84,0.0,3596.84,13829.08359311986,13.675213675213676,low value,Ansh TEN,M,M,    ,,
0.8837724053435276,0.8837724053435276,0.8837724053435276,0.8837724053435276,0.8837724053435276,1,5,0,0,1,0,1,1580,50068243,16024.0,0.0,16024.0,54448.44002190458,33.903133903133906,medium value,mlala subham,F,S,ACCT,,
0.9522424683177761,0.9522424683177761,0.9522424683177761,0.9522424683177761,0.9522424683177761,1,0,0,1,1,0,1,1580,50068245,10645.6,0.0,10645.6,38975.50565231065,26.21082621082621,low value,TClntRnwl TClntRnwl,M,Z,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50068328,59962.81,0.0,59962.81,218430.59306759742,70.51282051282051,high value,Avinash jain,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50068345,50268.8,0.0,50268.8,190901.00540732942,67.80626780626781,high value,Scott2 Fritz2,M,M,    ,,
,,,,,1,4,0,0,1,1,1,117,50069119,5281.92,0.0,5281.92,,,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50069836,466.99,0.0,466.99,1701.1361318229972,4.843304843304843,low value,Bhim Sen,M,S,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50069843,6366.08,0.0,6366.08,24476.19818702402,19.8005698005698,low value,Ram TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50070059,441.28,0.0,441.28,1607.4805718556117,4.273504273504273,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50070071,1187.08,0.0,1187.08,4233.332635695568,8.262108262108262,low value,Ram TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50070528,6026.72,0.0,6026.72,22887.097112094583,19.08831908831909,low value,Ram Sai,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50070777,33868.8,0.0,33868.8,128620.29672360903,59.54415954415955,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50070792,257702.18,0.0,257702.18,984079.141544211,92.3076923076923,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50071152,20468.27,0.0,20468.27,77730.3878737642,41.5954415954416,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9869643609115824,0.9376593031529545,0.9171643904701356,1,0,0,1,1,0,1,471,50071153,5617.92,0.0,5617.92,20979.946237484815,18.091168091168093,low value,John Carter,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50071297,27517.92,0.0,27517.92,104502.16823792207,50.997150997150996,medium value,fgdfg dfgdf,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50071387,30517.92,0.0,30517.92,115894.98080201726,54.98575498575499,medium value,NINJA RUL,M,M,    ,,
,,,,,1,3,0,0,1,1,1,119,50071526,8366.9,0.0,8366.9,,,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50071543,22993.6,0.0,22993.6,87320.59165792637,46.01139601139601,medium value,Ross TWL,M,M,    ,,
0.9969212678817485,0.973268352497866,0.9727544581884794,0.9727544581884794,0.9727544581884794,1,4,0,1,1,0,2,1214,50071613,360255.85,0.0,360255.85,1355298.2317394244,95.58404558404558,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9999990398687545,0.9999967740103092,0.9999791292946302,1,4,1,0,1,0,1,119,50072008,10415.0,0.0,10415.0,40043.44175442956,27.065527065527068,low value, Varun,M,S,    ,,
1.0,1.0,0.9999990398687545,0.9999967740103092,0.9999791292946302,1,4,1,0,1,0,1,119,50072010,10415.0,0.0,10415.0,40043.44175442956,27.065527065527068,low value,Rivaldoss Rivaldoss,M,S,ACCT,,
0.9999823552273991,0.9999819671301858,0.9999819671301858,0.9999819671301858,0.9999819671301858,1,4,1,0,1,0,1,1579,50072278,11664.8,0.0,11664.8,44848.05081611402,31.76638176638177,medium value,SVSPCss AUXDEss,M,S,ACCT,,
0.9999823552273991,0.9999819671301858,0.9999819671301858,0.9999819671301858,0.9999819671301858,1,4,1,0,1,0,1,1579,50072279,11664.8,0.0,11664.8,44848.05081611402,31.76638176638177,medium value,Rivaldoss Rivaldoss,M,S,ACCT,,
0.9999823552273991,0.9999819671301858,0.9999819671301858,0.9999819671301858,0.9999819671301858,1,4,1,0,1,0,1,1579,50072287,11664.8,0.0,11664.8,44848.05081611402,31.76638176638177,medium value,Rivaldoss Rivaldoss,M,S,ACCT,,
1.0,1.0,1.0,1.0,1.0,0,4,6,0,1,0,1,484,50072394,2833.7,0.0,2833.7,10895.017652142757,11.538461538461538,low value,Rivaldoss Rivaldoss,M,S,ACCT,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50072520,6026.72,0.0,6026.72,22887.097112094583,19.08831908831909,low value,Amrita P,F,S,ANYS,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50072553,616000.0,0.0,616000.0,2352299.663088741,97.72079772079772,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50074099,39617.76,0.0,39617.76,144318.3001732197,61.82336182336182,high value,Ram TEN,M,M,    ,,
1.0,1.0,0.9961023944866176,0.9869643609115824,0.9186133394190312,1,0,0,1,1,0,1,119,50074328,1232.0,0.0,1232.0,4653.5711220333915,8.974358974358974,low value,Ansh TEN,M,M,    ,,
,,,,,1,0,0,0,1,1,1,119,50075476,2898.6,0.0,2898.6,,,high value, last name,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50075659,1809.92,0.0,1809.92,6454.487822217645,9.971509971509972,low value,Madhankumar Rajan,M, ,    ,,
1.0,1.0,1.0,1.0,1.0,1,0,12,0,1,0,1,119,50075661,2168.32,0.0,2168.32,8336.762774991772,10.683760683760683,low value, Client_Personal,M, ,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,15,1,2,0,1,233,50076236,14407.68,0.0,14407.68,55394.68819085442,34.33048433048433,medium value, TESTING_CLIENT,M, ,DOCT,,
